Epoch,SupervisedLoss,Accuracy
0,1.216541094844844,0.512338399887085
1,0.8135863668253632,0.6705480217933655
2,0.743057829587638,0.6962931156158447
3,0.7113862264724005,0.7031300067901611
4,0.683324739235599,0.7154150009155273
5,0.6669911679361953,0.7129579782485962
6,0.6581746897324413,0.7247089147567749
7,0.6335300217274906,0.7282341718673706
8,0.6367099593285801,0.7233201265335083
9,0.6286120390405461,0.7309048175811768
10,0.6266815715095624,0.730477511882782
11,0.6086847514522319,0.740305483341217
12,0.5995461425813687,0.7395577430725098
13,0.5930777654355887,0.7468218803405762
14,0.5891901457390818,0.7483174800872803
15,0.592656226993418,0.7475696802139282
16,0.5829559582836774,0.7517359256744385
17,0.5736320604677914,0.7563294172286987
18,0.5699071918620544,0.7591069340705872
19,0.566195872162475,0.7568635940551758
20,0.5627740453295156,0.7582523226737976
21,0.5648252365945958,0.760495662689209
22,0.5502128785564786,0.7600683569908142
23,0.548818109189572,0.764341413974762
24,0.5465091464876317,0.7666915655136108
25,0.5437822996759091,0.7680802941322327
26,0.5367887470186973,0.7686144709587097
27,0.5366952490238917,0.7662642598152161
28,0.5351139191462069,0.7750239968299866
29,0.5295124025571913,0.7757717967033386
30,0.5212791472876153,0.7783356308937073
31,0.5194129124790633,0.7805789709091187
32,0.5181216607693913,0.7763059139251709
33,0.5137463090371113,0.7815403938293457
34,0.5136909456480117,0.7881636619567871
35,0.5166619113918876,0.7833564877510071
36,0.5040795217160465,0.7855998277664185
37,0.5018836784930456,0.7874158620834351
38,0.5001259517102015,0.7898728847503662
39,0.49242742917164656,0.7941458821296692
40,0.49573536632823295,0.790300190448761
41,0.48724776648339774,0.7954277992248535
42,0.4868897690254004,0.7947868704795837
43,0.4828613067970795,0.7983121275901794
44,0.4729235850426616,0.7978848218917847
45,0.4742804222366437,0.8013032674789429
46,0.47570626792453585,0.8006622791290283
47,0.4756747960638838,0.8017305731773376
48,0.4665182190282004,0.8055763244628906
49,0.4596190069402967,0.8086742758750916
50,0.464708736863266,0.8011964559555054
51,0.46553393691575445,0.8052558302879333
52,0.46848460585892604,0.8003418445587158
53,0.45311321936497073,0.8100630044937134
54,0.45433814367469477,0.808781087398529
55,0.45495168692400667,0.8088878989219666
56,0.45492935951064234,0.8094220757484436
57,0.4608638576504325,0.8035466074943542
58,0.4415027979685336,0.8125200271606445
59,0.4377667070651541,0.8141223788261414
60,0.4489915944686552,0.8129473328590393
61,0.4426257886043211,0.8148701786994934
62,0.44107883367814177,0.8138019442558289
63,0.4390290892448555,0.8175408244132996
64,0.4384692889087054,0.8142292499542236
65,0.43181012550584313,0.8238435983657837
66,0.43505010840033187,0.8208524584770203
67,0.4374239398103182,0.8175408244132996
68,0.44181072357155027,0.8162589073181152
69,0.4284042076391428,0.8206387758255005
70,0.4264604534421648,0.8233094811439514
71,0.43754254757952527,0.8171135187149048
72,0.4309398909004367,0.8248050212860107
73,0.4284636884116802,0.8224548697471619
74,0.43287821164747486,0.8187159299850464
75,0.43360958192624205,0.8202115297317505
76,0.42742734681181355,0.8239504098892212
77,0.430754106466462,0.8242709040641785
78,0.4254619293675131,0.8275824785232544
79,0.425665874870456,0.8238435983657837
80,0.42981088972416054,0.8195705413818359
81,0.4249455794996145,0.8240572214126587
82,0.4237551985143804,0.8268347382545471
83,0.42752768312181744,0.8207456469535828
84,0.4255997285145481,0.8254460096359253
85,0.41512514944790174,0.8281166553497314
86,0.42379419566417226,0.8246982097625732
87,0.4297740732123252,0.8211729526519775
88,0.42465321699372766,0.8255528211593628
89,0.4253227945898666,0.8233094811439514
